0,1,2,3,4,5,TOTAL,Dataset
-1.908328,0.7261842,0.38415378,2.4564893,-2.1130862,2.3059494,2.0,Chm65
-1.8981798,0.7259461,0.38093513,2.4643927,-2.1101317,2.300664,2.0,Chm65
-1.898209,0.7186676,0.37223062,2.46005,-2.1181474,2.2996352,2.0,Chm65
-1.9065262,0.74476767,0.3979999,2.4301107,-2.0734732,2.2978735,2.0,Chm65
-2.8266332,0.36188516,0.8052282,1.8773351,-2.4196973,2.3935347,5.0,Chm66
-2.7728145,0.32417294,0.75197124,1.9020357,-2.438692,2.368105,5.0,Chm66
-2.8445704,0.37916973,0.8124919,1.8587596,-2.374601,2.3599436,5.0,Chm66
-2.8436093,0.3688845,0.80952024,1.8571031,-2.4118216,2.3897421,5.0,Chm66
-2.807969,0.357473,0.7945283,1.8793595,-2.4196944,2.3921514,5.0,Chm66
-2.817089,0.3572548,0.7890119,1.8573978,-2.4205215,2.3949697,5.0,Chm66
-2.8434684,0.3754095,0.81482685,1.8670716,-2.4242556,2.4051394,5.0,Chm66
-2.8064926,0.35222423,0.79680794,1.886991,-2.424038,2.3883276,5.0,Chm66
-2.8142529,0.34671402,0.7774218,1.8502812,-2.4130452,2.3784163,5.0,Chm66
-2.7823188,0.33462563,0.76801354,1.89012,-2.424354,2.367764,5.0,Chm66
-2.7696016,0.3124949,0.69964355,1.839221,-2.290614,2.2143948,5.0,Chm66
-2.864902,0.26720974,0.6841971,2.1837556,-2.5837743,2.2610462,0.0,Chm67
-2.8517938,0.26015005,0.6737594,2.2018733,-2.593402,2.2602243,0.0,Chm67
-2.8431423,0.23290747,0.64687884,2.173785,-2.5866416,2.2332258,0.0,Chm67
-2.8480458,0.2388862,0.652735,2.1636834,-2.5773354,2.2340953,0.0,Chm67
-2.8506136,0.23812379,0.65329415,2.1682878,-2.5824816,2.23516,0.0,Chm67
-2.8531916,0.23846644,0.6524066,2.154042,-2.576801,2.2374396,0.0,Chm67
-2.8574417,0.24819514,0.66225934,2.1713946,-2.578967,2.2441,0.0,Chm67
-2.8408737,0.22935697,0.6400883,2.1392033,-2.5402915,2.198048,0.0,Chm67
-2.796026,0.19401273,0.5933385,2.1126962,-2.4377162,2.0805528,0.0,Chm67
-2.107418,0.4286454,0.36413416,1.3598571,-2.0661318,2.3449335,8.0,Chm68
-2.0404992,0.42876226,0.33962363,1.3561568,-1.9859658,2.2741916,8.0,Chm68
-2.0544004,0.3982268,0.31113255,1.3300934,-2.0342243,2.2945085,8.0,Chm68
-2.0949953,0.440372,0.3693399,1.34853,-2.0200021,2.3175797,8.0,Chm68
-2.0268064,0.394077,0.29564527,1.3566899,-2.0185404,2.2659678,8.0,Chm68
-2.067384,0.4167498,0.322954,1.3015093,-2.0020614,2.280147,8.0,Chm68
-2.07319,0.4492727,0.37632722,1.3735558,-2.0115347,2.3177347,8.0,Chm68
-2.0977554,0.4641883,0.378081,1.3331952,-2.0112305,2.3304706,8.0,Chm68
-2.0901198,0.4453408,0.3695933,1.3739486,-2.0348654,2.3277125,8.0,Chm68
-2.0975597,0.44071844,0.3662917,1.4225311,-2.0744305,2.3448393,8.0,Chm68
-3.150237,0.3228866,0.8569587,1.4618043,-2.464348,2.4702516,2.0,Chm69
-3.1436915,0.3309485,0.8652944,1.4798952,-2.4654,2.4757316,2.0,Chm69
-3.0276487,0.2177683,0.7533885,1.5571773,-2.4958513,2.385754,2.0,Chm69
-3.0096967,0.14728011,0.6929437,1.4887913,-2.4676385,2.302075,2.0,Chm69
-2.9993153,0.12772468,0.66111857,1.4682516,-2.4271464,2.2456462,2.0,Chm69
-3.0072448,0.12647212,0.6608469,1.4934465,-2.4515395,2.2590337,2.0,Chm69
-3.0453055,0.21051726,0.76401687,1.5502884,-2.5421157,2.433805,2.0,Chm69
-3.0240743,0.17646042,0.73306185,1.5266932,-2.5221727,2.3832693,2.0,Chm69
-3.0460298,0.18491681,0.71234757,1.4514525,-2.4391575,2.3133428,2.0,Chm69
-3.059176,0.2043082,0.72686464,1.4635321,-2.4401324,2.3293688,2.0,Chm69
-2.089921,0.66711724,0.4797048,2.6234012,-2.186699,2.2176597,4.0,Chm70
-2.0319397,0.6366554,0.40592897,2.7009118,-2.2605445,2.2370706,4.0,Chm70
-1.9342383,0.60656565,0.24306178,2.7168713,-2.1889803,2.1097424,4.0,Chm70
-1.916056,0.5876866,0.23913461,2.7616448,-2.1639252,2.06376,4.0,Chm70
-1.914974,0.5922318,0.22776437,2.73391,-2.159725,2.063484,4.0,Chm70
-1.9798646,0.6124226,0.3277385,2.6991751,-2.2699053,2.2215805,4.0,Chm70
-1.9197947,0.58763915,0.22066699,2.6726224,-2.1609583,2.0729947,4.0,Chm70
-1.942864,0.56674445,0.23437034,2.67325,-2.194771,2.0855505,4.0,Chm70
-1.8777277,0.5297696,0.18877628,2.7851648,-2.213693,2.0527015,4.0,Chm70
-1.8803668,0.5333781,0.2189754,2.772677,-2.169769,2.029186,4.0,Chm70
-1.9002063,0.55253893,0.22000758,2.7343245,-2.1457727,2.024353,4.0,Chm70
-2.8941128,0.4238584,0.82476044,1.881451,-2.4661698,2.4665577,1.0,Chm71
-2.8634257,0.38821343,0.79378814,1.9273291,-2.4610023,2.415766,1.0,Chm71
-2.9118907,0.38398194,0.77680635,1.854907,-2.431744,2.3788247,1.0,Chm71
-2.8651657,0.37590796,0.7807091,1.9059789,-2.4551408,2.4003282,1.0,Chm71
-2.8963406,0.38071072,0.7860879,1.8921652,-2.4931479,2.4445703,1.0,Chm71
-2.8661044,0.39959806,0.7962641,1.9430747,-2.4249969,2.3725579,1.0,Chm71
-2.821867,0.3239584,0.6829588,1.8475285,-2.381127,2.2839885,1.0,Chm71
-2.8010054,0.31084672,0.6840475,1.8659055,-2.4184244,2.3098366,1.0,Chm71
-2.8873036,0.41438964,0.82337034,1.8781046,-2.4428072,2.4392912,1.0,Chm71
-2.848779,0.37225622,0.76672965,1.8714185,-2.4248202,2.3854678,1.0,Chm71
-3.0934792,0.25360215,0.8066847,1.9083377,-2.5866554,2.3596542,0.0,Chm72
-3.1124752,0.24677426,0.7981336,1.8098755,-2.5245786,2.329353,0.0,Chm72
-3.075605,0.25264183,0.80168605,1.9402692,-2.547592,2.3046372,0.0,Chm72
-3.102023,0.24704441,0.7991778,1.812314,-2.505573,2.3177798,0.0,Chm72
-3.0960712,0.27038413,0.8246113,1.9262303,-2.571919,2.3543766,0.0,Chm72
-3.1370213,0.30123836,0.85683995,1.8855115,-2.5510445,2.3775554,0.0,Chm72
-3.0881107,0.23631598,0.7841557,1.816274,-2.5200095,2.3165617,0.0,Chm72
-3.1320198,0.2830523,0.8329761,1.8569137,-2.5517595,2.3718169,0.0,Chm72
-3.0588412,0.2177026,0.7565583,1.9410661,-2.5700357,2.2846477,0.0,Chm72
-3.0833437,0.2770815,0.8144442,1.8944528,-2.5516067,2.3612769,0.0,Chm72
-2.5628529,0.44546777,0.5887766,2.3660436,-2.4859176,2.3063636,0.0,Chm73
-2.5650463,0.44638428,0.5871247,2.3580437,-2.475523,2.297527,0.0,Chm73
-2.5648983,0.4447995,0.5858358,2.3826969,-2.4564042,2.2639153,0.0,Chm73
-2.5574389,0.4490865,0.59985656,2.3937113,-2.5088933,2.325728,0.0,Chm73
-2.5705879,0.45447847,0.5997335,2.3897395,-2.492073,2.309178,0.0,Chm73
-2.557138,0.4634338,0.5893596,2.3567867,-2.4786453,2.3243713,0.0,Chm73
-2.5620015,0.45410874,0.573851,2.3218713,-2.4293146,2.266652,0.0,Chm73
-2.5429528,0.44358876,0.5657914,2.3666732,-2.4915533,2.3103704,0.0,Chm73
-2.5700223,0.44487095,0.59651667,2.3849108,-2.5104048,2.323422,0.0,Chm73
-2.5799897,0.46170565,0.61217326,2.3565052,-2.4861786,2.3299286,0.0,Chm73
-1.9225373,0.6182633,0.34554598,1.815683,-1.992415,2.302064,4.0,Chm74
-1.8885304,0.5861768,0.29471412,1.8899128,-2.0298433,2.272595,4.0,Chm74
-1.8722143,0.5876689,0.28663677,1.9001629,-2.016151,2.2588239,4.0,Chm74
-1.8534002,0.56878203,0.24932659,1.8565798,-1.9979837,2.2303855,4.0,Chm74
-1.8412745,0.5826603,0.25109902,1.8428812,-1.9780008,2.2300014,4.0,Chm74
-1.8107052,0.5545522,0.20989051,1.8625207,-2.0046751,2.218233,4.0,Chm74
-1.8425311,0.58513117,0.27115488,1.8620791,-2.0210671,2.278149,4.0,Chm74
-1.832063,0.58649343,0.2592662,1.8513962,-2.0303683,2.2894204,4.0,Chm74
-1.8288437,0.5902465,0.26238626,1.8634001,-2.0232408,2.2826421,4.0,Chm74
-1.8045784,0.5702921,0.23165895,1.9061002,-2.019566,2.2431688,4.0,Chm74
-2.85247,0.30857188,0.66703725,1.5501764,-2.3501616,2.3307936,5.0,Chm75
-2.8770375,0.3952494,0.75768197,1.6436356,-2.3178966,2.3613918,5.0,Chm75
-2.9352605,0.4901943,0.8415002,1.6036756,-2.3502595,2.499498,5.0,Chm75
-2.8632057,0.43367967,0.8173134,1.6672575,-2.2922292,2.3833656,5.0,Chm75
-2.877683,0.42895952,0.85263383,1.7655118,-2.311612,2.3706381,5.0,Chm75
-2.7569673,0.27911612,0.63982403,1.7214001,-2.3636467,2.2792258,5.0,Chm75
-2.8019595,0.3274317,0.6806298,1.7049592,-2.3203995,2.284711,5.0,Chm75
-2.8034515,0.3353749,0.6817971,1.6886009,-2.277527,2.251986,5.0,Chm75
-2.781817,0.38473216,0.8017541,1.7667971,-2.3199608,2.3637342,5.0,Chm75
-2.6919427,0.31506082,0.70118797,1.7633048,-2.3467457,2.349294,5.0,Chm75
-1.9852905,0.5963172,0.36167565,2.566448,-2.1948037,2.191338,0.0,Chm76
-2.0324118,0.6243831,0.39558476,2.485916,-2.155831,2.1999903,0.0,Chm76
-2.0186198,0.60723954,0.36985698,2.4907632,-2.1824455,2.2049642,0.0,Chm76
-2.0117416,0.6051444,0.33614224,2.5059986,-2.188445,2.1883168,0.0,Chm76
-2.0512204,0.63574374,0.38073286,2.461689,-2.187202,2.231082,0.0,Chm76
-2.0017548,0.62142986,0.3295474,2.4647183,-2.1851192,2.2115679,0.0,Chm76
-2.0223143,0.6368444,0.35509557,2.4958022,-2.199591,2.2322369,0.0,Chm76
-2.0004077,0.6229866,0.32846874,2.5061066,-2.2064104,2.2197535,0.0,Chm76
-1.9926742,0.61228186,0.3341863,2.4971457,-2.2147927,2.2273242,0.0,Chm76
-1.9664135,0.60793364,0.29522124,2.5348296,-2.2327366,2.218285,0.0,Chm76
-2.9463377,0.11284992,0.54079086,1.3190049,-2.514482,2.3530838,7.0,Chm77
-3.0798235,0.36794177,0.7095608,1.0200748,-2.181122,2.331882,7.0,Chm77
-2.9434536,0.26888087,0.60095614,1.0699297,-2.2256773,2.2917793,7.0,Chm77
-2.9354565,0.248225,0.6012701,1.1915326,-2.339949,2.3526149,7.0,Chm77
-2.921986,0.19101875,0.5603348,1.149507,-2.367062,2.3443375,7.0,Chm77
-2.913335,0.16518661,0.5500848,1.1804694,-2.4115496,2.3563423,7.0,Chm77
-2.916536,0.15704727,0.5353493,1.137271,-2.3873177,2.3305082,7.0,Chm77
-2.9163415,0.15715432,0.5391503,1.172741,-2.391624,2.3266258,7.0,Chm77
-2.9322584,0.17492047,0.5420883,1.1004258,-2.3815374,2.3484514,7.0,Chm77
-2.9299595,0.16001457,0.52496964,1.1057605,-2.38044,2.332536,7.0,Chm77
-1.8453808,0.78656435,0.27640098,2.7283366,-2.0861657,2.2138085,1.0,Chm78
-1.7776972,0.7259727,0.24660665,2.7776759,-2.1549711,2.234873,1.0,Chm78
-1.8030741,0.7398618,0.26701695,2.7550454,-2.1583164,2.2554512,1.0,Chm78
-1.7895688,0.75721866,0.24864897,2.781055,-2.1388075,2.2386496,1.0,Chm78
-1.8540375,0.77821636,0.33905095,2.7385795,-2.095867,2.235772,1.0,Chm78
-1.8882543,0.8161653,0.33262852,2.6873975,-2.0867152,2.2596097,1.0,Chm78
-1.7622266,0.7611851,0.21848588,2.7593975,-2.133831,2.240195,1.0,Chm78
-1.745634,0.713279,0.20463899,2.783913,-2.1559026,2.219394,1.0,Chm78
-1.8166194,0.75795656,0.23796833,2.7500079,-2.1681495,2.260321,1.0,Chm78
-1.7580081,0.6993057,0.21472922,2.7965937,-2.1568487,2.2042463,1.0,Chm78
-2.507351,0.4611338,0.5604432,2.3662243,-2.4720519,2.3130333,2.0,Chm79
-2.5206761,0.45661688,0.55815613,2.3797882,-2.4952295,2.321086,2.0,Chm79
-2.4464796,0.41436702,0.49832416,2.362608,-2.4453819,2.2389126,2.0,Chm79
-2.5176208,0.46621424,0.573732,2.3839025,-2.465649,2.3001184,2.0,Chm79
-2.4864726,0.43472534,0.53578943,2.4190583,-2.498179,2.2861795,2.0,Chm79
-2.4890375,0.45102176,0.5398406,2.3899705,-2.4631352,2.2804003,2.0,Chm79
-2.4564548,0.43288082,0.49939162,2.3731575,-2.4098938,2.2109582,2.0,Chm79
-2.4872084,0.4442028,0.5403564,2.3903162,-2.4830034,2.2981212,2.0,Chm79
-2.4729812,0.4352978,0.50960606,2.3363101,-2.4303634,2.2466562,2.0,Chm79
-2.5073779,0.46252775,0.56167394,2.3749108,-2.4949224,2.332173,2.0,Chm79
-1.9092039,0.8476593,0.35422495,2.7941997,-2.084148,2.2395837,0.0,Chm80
-1.8544577,0.8179573,0.32489485,2.7897046,-2.1063595,2.2571843,0.0,Chm80
-1.7637631,0.7867642,0.2761665,2.7404478,-2.0055137,2.1751387,0.0,Chm80
-1.7246066,0.775543,0.18067542,2.864852,-2.0647886,2.161943,0.0,Chm80
-1.7008344,0.7971272,0.18268444,2.8038611,-2.0062606,2.153512,0.0,Chm80
-1.6897368,0.7939568,0.17441306,2.819327,-2.0032187,2.147465,0.0,Chm80
-1.6388545,0.77131164,0.1289312,2.839899,-1.9532534,2.0810456,0.0,Chm80
-1.6874515,0.78117776,0.16213292,2.8241735,-1.9851139,2.1122308,0.0,Chm80
-1.8266517,0.81389815,0.27380964,2.8180573,-2.1582572,2.2922769,0.0,Chm80
-1.7743948,0.7977277,0.2299751,2.8185837,-2.1319358,2.2562997,0.0,Chm80
-2.0439808,0.62205136,0.3861024,2.4244747,-2.1323638,2.1907966,0.0,Chm81
-2.1231399,0.6837619,0.481371,2.3108022,-2.1307323,2.2978518,0.0,Chm81
-2.0284176,0.6417229,0.38204655,2.344716,-2.0475328,2.1539025,0.0,Chm81
-1.9309464,0.59799653,0.30268094,2.3987255,-2.0188856,2.0722058,0.0,Chm81
-1.940797,0.60147905,0.2972122,2.3814719,-2.0339088,2.088117,0.0,Chm81
-2.018895,0.6417227,0.38056165,2.339409,-2.0615828,2.1739044,0.0,Chm81
-2.042352,0.6554181,0.39512557,2.3714232,-2.0951843,2.2045488,0.0,Chm81
-2.043376,0.6434862,0.40391478,2.3480985,-2.0932255,2.2058513,0.0,Chm81
-1.979488,0.6086346,0.32163563,2.3906686,-2.079674,2.1299589,0.0,Chm81
-2.0424893,0.63644767,0.37867033,2.3819115,-2.1368163,2.2171702,0.0,Chm81
-2.4950478,0.3774889,0.58271873,2.1902232,-2.2258155,2.0802078,1.0,Chm82
-2.5949378,0.4623513,0.7228983,2.1725883,-2.3081324,2.2769713,1.0,Chm82
-2.5492303,0.41872516,0.66595685,2.1877162,-2.3475502,2.2650342,1.0,Chm82
-2.6180282,0.50145674,0.7838007,2.179295,-2.3428583,2.3600023,1.0,Chm82
-2.5910916,0.46617663,0.7204228,2.2087433,-2.3227587,2.2792113,1.0,Chm82
-2.5893638,0.47840652,0.7447342,2.2092516,-2.351338,2.3323045,1.0,Chm82
-2.5933466,0.4752899,0.7312312,2.1459363,-2.3326373,2.33037,1.0,Chm82
-2.5897171,0.46620438,0.71236044,2.195419,-2.2963579,2.2514615,1.0,Chm82
-2.5415006,0.42488462,0.66444373,2.2048874,-2.3253717,2.2357624,1.0,Chm82
-2.5707774,0.44012955,0.6926735,2.1852996,-2.3610923,2.2998226,1.0,Chm82
-2.2915535,0.383871,0.46671814,1.9948826,-2.204862,2.1730444,6.0,Chm83
-2.2913077,0.38427874,0.4746639,1.9788477,-2.23514,2.2203114,6.0,Chm83
-2.2258863,0.3103695,0.36020923,2.015468,-2.2180376,2.0863447,6.0,Chm83
-2.2869537,0.37959477,0.4904642,1.9700868,-2.2009907,2.1913555,6.0,Chm83
-2.127182,0.2610058,0.33385283,2.0534194,-2.2548702,2.094425,6.0,Chm83
-2.3011358,0.40091524,0.47885278,1.9482958,-2.1644263,2.173015,6.0,Chm83
-2.2631593,0.3778992,0.42058298,2.0022588,-2.1557746,2.1041908,6.0,Chm83
-2.2494483,0.3507197,0.3894803,1.9647751,-2.2035284,2.1341515,6.0,Chm83
-2.2949045,0.3596362,0.39021555,1.9815835,-2.184734,2.097149,6.0,Chm83
-2.240944,0.35181475,0.3929681,1.9825319,-2.2153726,2.1425617,6.0,Chm83
-2.5434086,0.45830375,0.6739583,2.298466,-2.332457,2.2306755,0.0,Chm84
-2.3921292,0.3552966,0.5080813,2.3119972,-2.2501657,2.0307102,0.0,Chm84
-2.4055054,0.3790948,0.51850176,2.2872343,-2.229591,2.0378327,0.0,Chm84
-2.5633826,0.500088,0.72213036,2.2582552,-2.3423538,2.3089902,0.0,Chm84
-2.4672585,0.41084573,0.5778816,2.2939157,-2.2781615,2.119388,0.0,Chm84
-2.4924288,0.43872362,0.64581877,2.3373747,-2.3502955,2.2180157,0.0,Chm84
-2.5307438,0.4838176,0.7100502,2.256556,-2.3522587,2.3127909,0.0,Chm84
-2.429627,0.3758049,0.52322805,2.3077083,-2.2709973,2.0647998,0.0,Chm84
-2.401161,0.35332394,0.50000596,2.3454695,-2.2747018,2.0315282,0.0,Chm84
-2.4052765,0.35523674,0.5197983,2.2987728,-2.3186722,2.108162,0.0,Chm84
-2.2693806,0.46909297,0.46551004,2.3978,-2.2661808,2.1394858,0.0,Chm85
-2.2926497,0.49637732,0.5289659,2.4265013,-2.2564325,2.1562736,0.0,Chm85
-2.24489,0.49190983,0.5022576,2.3095546,-2.1009197,2.057544,0.0,Chm85
-2.2079282,0.4566076,0.47558704,2.352812,-2.1405149,2.0509994,0.0,Chm85
-2.1737995,0.4217922,0.4243106,2.4094596,-2.1965342,2.0502002,0.0,Chm85
-2.1780076,0.43740404,0.44515374,2.3573782,-2.1409292,2.0350666,0.0,Chm85
-2.1867049,0.4444904,0.44213656,2.3683364,-2.1519883,2.0409775,0.0,Chm85
-2.3445294,0.52368695,0.6138895,2.4130743,-2.3096964,2.2566283,0.0,Chm85
-2.3410683,0.5192814,0.5966172,2.3952544,-2.2999976,2.2451553,0.0,Chm85
-2.158766,0.42964593,0.4279311,2.3882544,-2.117627,1.9888965,0.0,Chm85
-2.0493207,0.518623,0.36039048,2.1054442,-2.1816053,2.261832,4.0,Chm86
-1.8623762,0.4028239,0.16938171,2.179487,-2.113314,2.0487535,4.0,Chm86
-1.8784485,0.42150152,0.17509182,2.127848,-2.0952642,2.0573578,4.0,Chm86
-1.9250798,0.4420578,0.23064491,2.1586187,-2.1672184,2.1447318,4.0,Chm86
-1.8734485,0.41661248,0.19029437,2.1285067,-2.1330771,2.1045444,4.0,Chm86
-1.9738206,0.4675602,0.2864996,2.1584039,-2.203005,2.2130835,4.0,Chm86
-1.968563,0.45923358,0.28890538,2.1771097,-2.2168775,2.214878,4.0,Chm86
-1.926649,0.4437699,0.24000525,2.1447601,-2.1627269,2.152864,4.0,Chm86
-1.8827583,0.41517857,0.19618262,2.172292,-2.1525261,2.105235,4.0,Chm86
-1.9770263,0.4557894,0.2834818,2.1642172,-2.2738974,2.268881,4.0,Chm86
-2.0013406,0.7254357,0.3454439,2.9481897,-2.3087912,2.255815,0.0,Chm87
-1.8969635,0.68589276,0.26403132,2.9552317,-2.2097692,2.1422741,0.0,Chm87
-1.9686553,0.735004,0.34372738,2.8893945,-2.2065408,2.19784,0.0,Chm87
-1.8985453,0.69327426,0.27701104,2.938038,-2.1368828,2.0861468,0.0,Chm87
-1.9810641,0.7211247,0.3318938,2.9253697,-2.2059083,2.1598377,0.0,Chm87
-1.9757528,0.72095627,0.3344655,2.930069,-2.18782,2.1427171,0.0,Chm87
-2.031725,0.75491184,0.4139305,2.8889773,-2.2462137,2.2489712,0.0,Chm87
-1.9347187,0.6872222,0.30769616,2.9883492,-2.2323427,2.1500652,0.0,Chm87
-1.9572583,0.7281225,0.34890595,2.8826241,-2.1951451,2.1925788,0.0,Chm87
-1.9831072,0.7153345,0.3455475,2.948974,-2.2330265,2.1777463,0.0,Chm87
-2.968587,0.3577541,0.82523775,1.9263244,-2.42286,2.3202708,3.0,Chm88
-2.8732576,0.27750427,0.7197523,1.9453468,-2.519374,2.3365204,3.0,Chm88
-2.8610115,0.2777737,0.7234427,1.9361637,-2.503831,2.3323493,3.0,Chm88
-2.865705,0.2658392,0.7117862,1.9485674,-2.4926057,2.29869,3.0,Chm88
-2.845758,0.26086769,0.69804096,1.9659799,-2.5325243,2.329642,3.0,Chm88
-2.8325386,0.25539926,0.6892223,1.9395555,-2.5271702,2.3360248,3.0,Chm88
-2.8313096,0.23902981,0.6717239,1.9383883,-2.5432374,2.3322306,3.0,Chm88
-2.8689253,0.271341,0.70599747,1.9037936,-2.5179288,2.3449998,3.0,Chm88
-2.8368134,0.22395805,0.6547486,1.9108442,-2.53781,2.3113847,3.0,Chm88
-2.884999,0.26740453,0.7150021,1.9077495,-2.4778934,2.2971005,3.0,Chm88
-2.9630973,0.40001556,0.8530433,2.0068448,-2.4791572,2.3892176,0.0,Chm89
-2.99327,0.41670614,0.8679437,2.0069675,-2.5158577,2.435153,0.0,Chm89
-2.968115,0.4025207,0.86368287,1.9956485,-2.4954488,2.413524,0.0,Chm89
-2.934843,0.38201195,0.82544464,2.009581,-2.4982147,2.3877077,0.0,Chm89
-2.8812232,0.3004801,0.7319621,2.0067813,-2.4087143,2.209032,0.0,Chm89
-2.9551833,0.3944867,0.8511469,2.053484,-2.548848,2.4310381,0.0,Chm89
-2.960283,0.39299133,0.8440177,2.0357428,-2.5501854,2.4387455,0.0,Chm89
-2.9124289,0.31482878,0.7590836,2.0377455,-2.4349859,2.2268271,0.0,Chm89
-2.984192,0.40585896,0.8636001,2.0382318,-2.5573556,2.4503326,0.0,Chm89
-2.9795074,0.41866985,0.87306947,2.0577657,-2.5796041,2.4805093,0.0,Chm89
-2.186264,0.49346048,0.40559328,2.4769516,-2.3631198,2.244391,3.0,Chm90
-2.1059072,0.4701241,0.34367815,2.403057,-2.198753,2.0909154,3.0,Chm90
-2.1709483,0.47192866,0.38908672,2.5169775,-2.3682115,2.2160697,3.0,Chm90
-2.1933777,0.486352,0.39027968,2.4614053,-2.3327162,2.200727,3.0,Chm90
-2.2291474,0.52281106,0.44340843,2.3824296,-2.310946,2.2539241,3.0,Chm90
-2.1191263,0.49076235,0.3436824,2.4380646,-2.2369032,2.1241062,3.0,Chm90
-2.1624272,0.47314826,0.37730542,2.4715848,-2.3577414,2.2198658,3.0,Chm90
-2.1693287,0.47905847,0.3772898,2.4793406,-2.3375852,2.1995468,3.0,Chm90
-2.1531396,0.47617856,0.35998824,2.441301,-2.3324766,2.2037628,3.0,Chm90
-2.0540578,0.44448206,0.30145198,2.4080367,-2.2287836,2.098879,3.0,Chm90
-2.0978708,0.46758768,0.33567807,2.438929,-2.2604778,2.1345923,3.0,Chm90
-2.0873477,0.6621503,0.37504604,2.6363287,-2.2830138,2.2714407,0.0,Chm91
-1.9317572,0.61427104,0.29529446,2.607712,-2.1050422,2.0971072,0.0,Chm91
-2.0969558,0.66716516,0.38386148,2.6410718,-2.276859,2.263599,0.0,Chm91
-1.9431709,0.6146443,0.28577882,2.5873506,-2.131851,2.1215951,0.0,Chm91
-1.9992821,0.63713074,0.32732928,2.5904226,-2.1648421,2.16472,0.0,Chm91
-1.991609,0.63392097,0.32179782,2.5954065,-2.1531446,2.1517653,0.0,Chm91
-1.9454468,0.6148381,0.31112728,2.585447,-2.133673,2.1377537,0.0,Chm91
-2.048423,0.6459597,0.3752621,2.6049612,-2.2161071,2.2221875,0.0,Chm91
-2.0632749,0.6439176,0.38080123,2.60865,-2.2597594,2.2583578,0.0,Chm91
-1.8941009,0.5783969,0.24319887,2.6271508,-2.110923,2.0595171,0.0,Chm91
-2.294939,0.513688,0.59033406,2.2965508,-2.2436783,2.2478576,2.0,Chm92
-2.2595992,0.5032794,0.57543314,2.257209,-2.1966696,2.2144167,2.0,Chm92
-2.195052,0.44593507,0.47554412,2.258895,-2.1624932,2.1155252,2.0,Chm92
-2.1840942,0.44032595,0.47662666,2.252272,-2.1380951,2.0915797,2.0,Chm92
-2.2523556,0.4971685,0.56860137,2.2841258,-2.2488399,2.252079,2.0,Chm92
-2.174514,0.44062072,0.46942675,2.312982,-2.1994998,2.1320586,2.0,Chm92
-2.1849139,0.45946276,0.48284033,2.3242936,-2.186228,2.1312032,2.0,Chm92
-2.288302,0.5325762,0.5961411,2.289857,-2.2237465,2.2519248,2.0,Chm92
-2.2836814,0.5076421,0.57225794,2.2800605,-2.2523057,2.2532437,2.0,Chm92
-2.3053062,0.55448556,0.6391113,2.2557175,-2.2195733,2.2920382,2.0,Chm92
-3.3792906,0.28695205,0.87689704,0.9454562,-2.5499277,2.641818,3.0,Chm93
-3.3772902,0.29339826,0.89510345,1.0051328,-2.602081,2.6892786,3.0,Chm93
-3.3652139,0.27984273,0.86859596,0.94665194,-2.5405369,2.6253622,3.0,Chm93
-3.3711555,0.28319976,0.8702442,0.95913976,-2.5570278,2.6437712,3.0,Chm93
-3.3699796,0.29435387,0.8908942,0.9882017,-2.5933456,2.6919425,3.0,Chm93
-3.367991,0.21169318,0.79515266,0.9487396,-2.5151126,2.5093355,3.0,Chm93
-3.3803992,0.29222208,0.88952714,0.9926616,-2.5729876,2.6594179,3.0,Chm93
-3.346153,0.2156728,0.792339,0.90765953,-2.5190234,2.5353832,3.0,Chm93
-3.3356106,0.20963413,0.78125346,0.89859635,-2.5043051,2.5199287,3.0,Chm93
-3.3792899,0.2871122,0.8881977,0.9687818,-2.5923762,2.6862733,3.0,Chm93
-3.3635576,0.24279562,0.83547837,0.98421156,-2.550698,2.580539,3.0,Chm93
-2.7113645,0.39168513,0.72862405,2.1632462,-2.4305594,2.299982,2.0,Chm94
-2.6918874,0.3611856,0.67345524,2.2714376,-2.4682786,2.2425265,2.0,Chm94
-2.6511784,0.3304615,0.6145389,2.2560894,-2.4122224,2.1628406,2.0,Chm94
-2.7121356,0.40534297,0.7337479,2.1938055,-2.434214,2.305877,2.0,Chm94
-2.702995,0.4021874,0.74439144,2.1683092,-2.4053729,2.2922218,2.0,Chm94
-2.6964471,0.402754,0.75099736,2.1788478,-2.406041,2.2923758,2.0,Chm94
-2.5708804,0.28470853,0.52981657,2.1419551,-2.304604,2.0627923,2.0,Chm94
-2.6862476,0.40743425,0.74512726,2.1777086,-2.3938446,2.2891943,2.0,Chm94
-2.6972532,0.37660742,0.7075841,2.2341516,-2.4313812,2.2481716,2.0,Chm94
-2.7062235,0.3784358,0.7119741,2.1710677,-2.4226947,2.2693703,2.0,Chm94
-2.6335266,0.20667005,0.60361713,1.7909822,-2.3459792,2.2272525,5.0,Chm95
-2.6675122,0.22892843,0.6548806,1.8397502,-2.3587346,2.249827,5.0,Chm95
-2.6416547,0.22275998,0.62735814,1.7680074,-2.330007,2.2416964,5.0,Chm95
-2.6876535,0.26077563,0.70024586,1.7994514,-2.3641076,2.3124728,5.0,Chm95
-2.6793437,0.25203162,0.67813724,1.7838172,-2.3516798,2.2916036,5.0,Chm95
-2.6582224,0.22360793,0.64330125,1.8391047,-2.341837,2.2232165,5.0,Chm95
