Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1866,2019-10-25 08:42:07Z,Chm155n,Spectrum2,125.7317,60.00833,317.1801,614.4772,742.7053,1086.404,290.5607,651.324,1283.361,182.6159,4047.724,47.59319,4895.193,28.85665,6910.661,34.56771,10311.79,52.84146,2124.411,18.60512,1079.117,328.2277,975.4313,139.4108,229.8831,487.3522,223.7543,823.4824,798.3574,856.0068,473.5194,784.7213,132.1944,236.387,126.5126,157.6542
1867,2019-10-25 08:42:15Z,Chm155n,Spectrum3,126.6843,57.15079,320.0205,589.8603,747.6435,1110.107,289.5856,630.8482,1270.737,185.1405,4020.857,46.82556,4806.168,28.24268,6743.007,34.56771,11116.52,53.94232,2084.263,19.09473,1103.872,324.5603,960.3359,133.195,222.3597,480.6647,226.2497,822.6505,838.5374,904.9215,514.9384,719.7943,130.2408,252.6671,122.6199,144.0298
1868,2019-10-25 08:42:22Z,Chm155n,Spectrum4,122.8742,58.10331,306.7652,595.5411,719.002,1085.416,273.9851,645.4738,1189.107,180.0912,3795.941,46.82556,4725.737,28.24268,6743.583,34.56771,11592.09,55.04319,2106.785,18.60512,1144.213,330.0613,954.1201,138.5228,226.5394,483.1725,235.3995,825.9777,877.8438,862.1212,539.5659,727.6303,130.892,264.3888,124.5663,146.9493
1869,2019-10-25 08:42:30Z,Chm155n,Spectrum5,120.0167,62.86587,296.3503,622.0517,698.2615,1087.392,269.1099,644.4987,1165.544,179.2497,3799.779,45.29029,4885.984,28.85665,6802.924,34.56771,11246.42,53.94232,2111.192,18.60512,1131.377,316.3088,980.7591,136.7469,224.8675,475.6491,230.4087,801.0237,862.1212,833.2964,541.8047,772.4076,132.1944,233.7822,126.5126,163.4933
1870,2019-10-25 08:42:36Z,Chm155n,Spectrum6,127.6368,61.91336,323.8077,616.3708,767.3963,1094.305,288.6106,670.8246,1265.688,186.8236,4095.317,46.05792,4634.256,28.24268,6587.452,34.56771,11398.34,55.04319,2098.951,19.09473,1121.292,327.3109,947.0164,129.1991,226.5394,487.3522,232.0723,812.6689,867.3621,883.9581,527.2521,736.5858,128.2872,252.0159,123.5931,146.9493
1871,2019-10-25 08:42:43Z,Chm155n,Spectrum7,119.0642,62.86587,293.5099,604.0624,702.212,1083.441,276.9102,656.1991,1185.741,180.0912,3944.861,45.29029,4815.991,28.24268,6701.526,34.56771,11495.22,55.04319,2101.889,19.09473,1114.874,338.3129,977.2072,135.4149,227.3753,519.1179,232.0723,859.2498,870.856,898.8072,533.9687,713.0777,131.5432,252.6671,124.5663,147.9225
1872,2019-10-25 08:42:50Z,Chm155n,Spectrum8,127.6368,60.96085,321.9141,610.69,750.6064,1075.54,295.4359,641.5736,1285.044,182.6159,4056.936,46.05792,4644.079,28.24268,6510.251,34.56771,11469.9,53.94232,2016.697,18.60512,1102.038,331.895,918.1574,132.307,225.7034,514.1022,228.7451,865.0723,856.8803,907.542,540.6853,761.2133,124.38,263.0864,118.7273,147.9225
1873,2019-10-25 08:42:57Z,Chm155n,Spectrum9,125.7317,56.19828,315.2865,572.8178,724.9278,1080.478,279.8353,606.4723,1210.987,176.7251,3845.069,46.82556,4917.911,28.24268,6974.035,34.56771,11507.33,52.84146,2154.277,19.09473,1111.207,337.3961,989.1948,139.8547,225.7034,499.8913,231.2405,845.1091,868.2355,921.5176,533.9687,775.7659,134.7992,241.5967,126.5126,161.5469
1874,2019-10-25 08:43:04Z,Chm155n,Spectrum10,124.7792,59.05582,315.2865,591.7539,728.8784,1060.725,282.7604,631.8232,1232.868,176.7251,3927.973,46.05792,4904.403,28.24268,6873.788,35.14383,11337.79,53.94232,2140.078,18.60512,1085.535,340.1466,988.3068,135.4149,222.3597,505.7429,226.2497,864.2405,858.6273,889.199,528.3716,822.782,134.148,242.2479,126.5126,141.1103
1875,2019-10-25 08:44:02Z,Chm156s,Spectrum1,116.2066,56.19828,296.3503,476.2435,605.4233,1143.687,267.1598,516.769,1295.142,178.4082,4107.599,55.26951,4563.649,33.76842,6907.204,40.32899,11881.62,59.44664,2423.562,22.52199,1154.298,308.9741,923.9292,145.6265,269.1722,564.2586,288.6347,847.6046,863.8682,852.5129,517.1772,776.8853,131.5432,254.6207,126.5126,150.842
