,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
111,2.0,0.19,0.0,1.0,Ketones_a,0.0,0.0
112,2.0,0.19,0.0,0.9951544074054507,Nitrite_a,0.0,4.402523719631826e-05
113,2.0,0.19,0.0,1.0,Urobilinogen_a,0.0,0.0
114,2.0,0.2,0.0,0.9925986366296253,Protein_a,0.0,4.5650883906655644e-05
115,2.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
116,2.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
117,2.0,0.2,0.0,1.0,Ketones_a,0.0,0.0
118,2.0,0.2,0.0,0.9966443381180223,Nitrite_a,0.0,3.890346425727921e-05
119,2.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
120,2.0,0.21000000000000002,0.0,0.9980074719800747,Protein_a,0.0,1.9850839550936947e-05
121,2.0,0.21000000000000002,0.0,0.0,Bilirubin_a,0.0,0.0
122,2.0,0.21000000000000002,0.0,1.0,Glucose_a,0.0,0.0
123,2.0,0.21000000000000002,0.0,1.0,Ketones_a,0.0,0.0
124,2.0,0.21000000000000002,0.0,0.9973342116820376,Nitrite_a,0.0,2.8212564243955504e-05
125,2.0,0.21000000000000002,0.0,1.0,Urobilinogen_a,0.0,0.0
126,2.0,0.22000000000000003,0.0,0.9990062111801242,Protein_a,0.0,4.938081092550416e-06
127,2.0,0.22000000000000003,0.0,0.0,Bilirubin_a,0.0,0.0
128,2.0,0.22000000000000003,0.0,1.0,Glucose_a,0.0,0.0
129,2.0,0.22000000000000003,0.0,1.0,Ketones_a,0.0,0.0
130,2.0,0.22000000000000003,0.0,1.0,Nitrite_a,0.0,0.0
131,2.0,0.22000000000000003,0.0,1.0,Urobilinogen_a,0.0,0.0
132,2.0,0.23000000000000004,0.0,1.0,Protein_a,0.0,0.0
133,2.0,0.23000000000000004,0.0,0.0,Bilirubin_a,0.0,0.0
134,2.0,0.23000000000000004,0.0,1.0,Glucose_a,0.0,0.0
