,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
1586,28.0,0.14,0.8472157727019539,0.5945891227677464,Density_a,0.00033323187019388306,0.00038241636400582907
1587,28.0,0.14,0.19226327747313754,0.9996374979184605,pH_a,0.003256714466630451,1.0950708700757144e-07
1588,28.0,0.15,0.8464056893141386,0.6209381425364542,Density_a,0.00025520992845586536,0.0005652080609369734
1589,28.0,0.15,0.21133872290268027,0.9997580151322738,pH_a,0.0022706662325181325,6.412950307368485e-08
1590,28.0,0.16,0.8263791716717831,0.6146918735630467,Density_a,0.0002751519028234636,0.00044575046267526596
1591,28.0,0.16,0.1436698322774272,1.0,pH_a,0.003014069049011514,0.0
1592,28.0,0.17,0.8297439865394043,0.6422929406675374,Density_a,0.0002571547147803292,0.0003288355469290731
1593,28.0,0.17,0.18042046043378487,0.9999395039322444,pH_a,0.01023515625778711,1.829887106945067e-08
1594,28.0,0.18,0.8169281705143296,0.6771222825737062,Density_a,0.00033295092430639725,0.0002097727258496899
1595,28.0,0.18,0.16571647317816535,0.9998184385680219,pH_a,0.003996974459602629,7.32453281951398e-08
1596,28.0,0.19,0.7978103964989453,0.6792995631287982,Density_a,0.0001840183061041245,0.0001604077602607313
1597,28.0,0.19,0.1265654520917679,1.0,pH_a,0.007954539807196024,0.0
1598,28.0,0.2,0.8063088334245219,0.6640348090431937,Density_a,0.00021931177559361012,0.00013258543261136267
1599,28.0,0.2,0.1726848767488341,1.0,pH_a,0.0033134022881654525,0.0
1600,28.0,0.21000000000000002,0.7900823339340004,0.6948703165884227,Density_a,0.00026204962695836693,0.0003751428174875278
1601,28.0,0.21000000000000002,0.1639906728847435,1.0,pH_a,0.004506261870278796,0.0
1602,28.0,0.22000000000000003,0.7759788444198953,0.7249818188687169,Density_a,9.844586114128833e-05,0.00046834181072394896
1603,28.0,0.22000000000000003,0.17833333333333334,0.9998791173815341,pH_a,0.010049391847468772,2.7398705690815863e-08
1604,28.0,0.23000000000000004,0.7664783023671514,0.7210548322080154,Density_a,0.00010242382264600587,0.00030766758894855905
1605,28.0,0.23000000000000004,0.18017627497973931,0.9999395587790874,pH_a,0.003454887004181415,1.826570592706841e-08
1606,28.0,0.24,0.7631047898121082,0.7348852158221506,Density_a,0.00022648484235836746,0.00022283461314355209
1607,28.0,0.24,0.15418353576248311,1.0,pH_a,0.004846279510673289,0.0
1608,28.0,0.25,0.7432936117627693,0.7397611936782632,Density_a,0.0003566555904504,0.00016663177280473856
1609,28.0,0.25,0.15329438493995456,0.999939522225582,pH_a,0.00936411680683432,1.828780599271853e-08
1610,28.0,0.26,0.7399842310438438,0.7593557680274645,Density_a,0.0001281748195696016,1.918761926729086e-05
1611,28.0,0.26,0.15630229419703104,1.0,pH_a,0.00540901433486134,0.0
1612,28.0,0.27,0.7356433029037073,0.760313786905828,Density_a,0.00014231952157296225,0.00029770344881222135
1613,28.0,0.27,0.11429487179487181,0.999939649969825,pH_a,0.005725858809993425,1.8210630710626673e-08
1614,28.0,0.28,0.7394316498951057,0.7716263411340195,Density_a,0.00022123503340897,0.00010340189183779293
1615,28.0,0.28,0.06941355335759067,1.0,pH_a,0.0021411102804183547,0.0
1616,28.0,0.29,0.728746697020204,0.7690789049890026,Density_a,0.000375913580825341,0.00019828437719505938
1617,28.0,0.29,0.1123076923076923,1.0,pH_a,0.0001295200525969756,0.0
1618,28.0,0.3,0.7273391558121289,0.8013643987987006,Density_a,0.0003831258673707128,0.00014047227814040325
1619,28.0,0.3,0.1258182167886809,1.0,pH_a,0.008163363882521,0.0
1620,29.0,0.01,0.9982046983466837,0.04311783884021313,Density_a,4.902473556825613e-06,9.435793843387838e-05
1621,29.0,0.01,0.9049358974358974,0.6965720190248745,pH_a,0.0023774243918474706,0.00028397439566003744
1622,29.0,0.02,0.9816218493912686,0.11711665202783494,Density_a,1.7625847477422808e-05,9.491892473049526e-05
1623,29.0,0.02,0.7086011035378125,0.9543217600358126,pH_a,0.0019401060472511054,1.3238607613740551e-05
1624,29.0,0.03,0.9732916011588749,0.18180390431887283,Density_a,3.096311862675612e-05,0.0002833400814909112
1625,29.0,0.03,0.4524068569671501,0.9790453656215868,pH_a,0.0030905115970967364,3.667221639379856e-05
1626,29.0,0.04,0.9550563859739981,0.2765673319656944,Density_a,7.732355635135429e-05,0.0004578630989617062
1627,29.0,0.04,0.354254428671484,0.9884491638973568,pH_a,0.003968558661888547,1.5340999803116367e-06
1628,29.0,0.05,0.9397638054668984,0.3061066557686793,Density_a,7.333282858685216e-05,1.4095002596975764e-05
1629,29.0,0.05,0.29405874716001296,0.9954611731333832,pH_a,0.004875989551186451,4.172970331450834e-06
1630,29.0,0.06,0.9294092723846885,0.3623044013312836,Density_a,3.4874644218866666e-05,0.001796764023127157
1631,29.0,0.06,0.2465433300876339,0.9959452939651643,pH_a,0.0067183845328989715,4.658445224810521e-06
1632,29.0,0.07,0.9112043974727921,0.39030717758935857,Density_a,2.929574385947179e-05,0.0005961030381126986
1633,29.0,0.07,0.2748482334980225,0.9960702746388398,pH_a,0.006241386388255936,5.914123692142906e-07
