n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
4.0,0.26,0.0,0.0,Spermatozoon_a,0.0,0.0
4.0,0.27,0.21485531598828075,0.9740185065756599,Leukocyte_a,0.0037980544096580687,2.373085712787782e-05
4.0,0.27,0.1852244897959184,0.985824223811467,Blood_a,0.006880270720533111,0.00018198430057092757
4.0,0.27,0.28627427161909924,0.9601363567963233,Erythrocyte_a,0.030323703094709376,0.00046338076164052186
4.0,0.27,0.4201787058235422,0.95391610763137,Leukocyte_a.1,0.011031816853004844,0.0008655413573634426
4.0,0.27,0.0,1.0,Squamous cells_a,0.0,0.0
4.0,0.27,0.0,1.0,Hyaline cylinders_a,0.0,0.0
4.0,0.27,0.4313623647061139,0.9667197745674104,Bacteria_a,0.0029897065048305363,0.0003362636233742964
4.0,0.27,0.02797619047619048,0.9699104702285044,Crystals_a,0.0017874858276643987,0.0004957305672850981
4.0,0.27,0.0,1.0,Ferment_a,0.0,0.0
4.0,0.27,0.0,0.9975460122699388,Small cells_a,0.0,3.0110278896458477e-05
4.0,0.27,0.0,0.9908394371035616,Pathological cylinders_a,0.0,0.00010537919111436028
4.0,0.27,0.03773584905660378,0.9893651342320544,Slime_a,0.007119971520113922,0.00027745023066100944
4.0,0.27,0.0,0.0,Spermatozoon_a,0.0,0.0
4.0,0.28,0.24001461945810715,0.9621118345406748,Leukocyte_a,0.009920875703297936,0.001220490984676912
4.0,0.28,0.23282073368627185,0.9837328358340922,Blood_a,0.0041898643674784936,0.00023046069493822452
4.0,0.28,0.17681894743724075,0.9842795229020146,Erythrocyte_a,0.007347875008594148,0.0004723629305434448
4.0,0.28,0.33331860555835435,0.9391729262991602,Leukocyte_a.1,0.016050257748826346,0.00016304291964020396
4.0,0.28,0.0,1.0,Squamous cells_a,0.0,0.0
4.0,0.28,0.0,1.0,Hyaline cylinders_a,0.0,0.0
4.0,0.28,0.4087781323483308,0.9665728702364592,Bacteria_a,0.002940281689175732,0.00019162069618685275
4.0,0.28,0.0,0.9889162740523408,Crystals_a,0.0,3.869148233138231e-05
4.0,0.28,0.0,1.0,Ferment_a,0.0,0.0
4.0,0.28,0.0,1.0,Small cells_a,0.0,0.0
4.0,0.28,0.115,0.9950768317215636,Pathological cylinders_a,0.016125,4.544687905152294e-05
4.0,0.28,0.0,0.9850683930249556,Slime_a,0.0,0.0002306499293841665
4.0,0.28,0.0,0.0,Spermatozoon_a,0.0,0.0
4.0,0.29,0.29928370195034315,0.966365272568871,Leukocyte_a,0.015848246093054054,0.0008545556356178198
4.0,0.29,0.23695814742764604,0.9839821889673456,Blood_a,0.0021161956686689674,0.0003028161767415186
4.0,0.29,0.1889277219552449,0.9662670582196092,Erythrocyte_a,0.02383815360303375,0.0007732279671625104
4.0,0.29,0.3737143150102681,0.9267418291778944,Leukocyte_a.1,0.007105645680341631,0.0007607839121945086
4.0,0.29,0.0,1.0,Squamous cells_a,0.0,0.0
4.0,0.29,0.0,1.0,Hyaline cylinders_a,0.0,0.0
4.0,0.29,0.4528940518346438,0.9687331880528816,Bacteria_a,0.007995991675209283,0.0003464034744844892
4.0,0.29,0.009259259259259259,0.9862083251721736,Crystals_a,0.0004286694101508916,7.208593417130605e-05
4.0,0.29,0.0,1.0,Ferment_a,0.0,0.0
4.0,0.29,0.0,0.9975216852540272,Small cells_a,0.0,3.071021990052943e-05
4.0,0.29,0.185,0.9975460122699388,Pathological cylinders_a,0.033625,3.0110278896458477e-05
4.0,0.29,0.0,0.9994891443167304,Slime_a,0.0,1.304867645643602e-06
4.0,0.29,0.0,0.0,Spermatozoon_a,0.0,0.0
4.0,0.3,0.17228508169186135,0.9710701429197606,Leukocyte_a,0.009482879759150752,0.0002909336588826918
4.0,0.3,0.19923884001303355,0.9919534289446862,Blood_a,0.004213764048158777,0.00014428579155744843
4.0,0.3,0.25743812447991243,0.9822020089310368,Erythrocyte_a,0.018424465890103263,0.0001445309461736998
4.0,0.3,0.42149366849268255,0.9491679450815388,Leukocyte_a.1,0.024219799158387696,0.0010858723151312985
4.0,0.3,0.0,1.0,Squamous cells_a,0.0,0.0
4.0,0.3,0.0,0.9990243902439024,Hyaline cylinders_a,0.0,4.7590719809637205e-06
4.0,0.3,0.49182168370920293,0.9592091955491304,Bacteria_a,0.00907081326682903,0.00022373612239786562
4.0,0.3,0.0,0.9753732306139968,Crystals_a,0.0,0.0005492478811692441
4.0,0.3,0.0,1.0,Ferment_a,0.0,0.0
4.0,0.3,0.0,0.9945812807881772,Small cells_a,0.0,0.00014681258948288017
4.0,0.3,0.08382352941176471,1.0,Pathological cylinders_a,0.016749567474048443,0.0
4.0,0.3,0.006666666666666665,0.9924210338092888,Slime_a,0.00022222222222222218,4.786757114081126e-05
4.0,0.3,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.01,0.9731075820158572,0.16695590521352138,Leukocyte_a,0.0005498619492746978,0.0007572060082686005
5.0,0.01,0.9378421309872924,0.2278477534454905,Blood_a,0.0035133702332238843,0.0010029046945353695
5.0,0.01,0.9619002859705748,0.26783930271735146,Erythrocyte_a,0.002381107728897852,0.009410541547330032
5.0,0.01,0.9905307506528948,0.14533605524196816,Leukocyte_a.1,0.00021749798819533031,0.0031786750001026013
5.0,0.01,0.8060256410256411,0.6597747557730215,Squamous cells_a,0.045822567389875085,0.004158535564671104
5.0,0.01,0.6459770114942528,0.7013830568587707,Hyaline cylinders_a,0.14101004095653322,0.002576323367131577
5.0,0.01,0.9933471074380164,0.3259498797496288,Bacteria_a,4.855466763806379e-05,0.0030139450198000822
5.0,0.01,0.9496466190961604,0.22356059970697348,Crystals_a,0.0014993470341286802,0.0009721025373768996
5.0,0.01,0.07153846153846154,0.8714474059879107,Ferment_a,0.01789644970414201,0.0012643741149023827
5.0,0.01,0.8588461538461539,0.6029398460340247,Small cells_a,0.01231434911242603,0.001198540371274877
5.0,0.01,0.8124358974358975,0.5837610114498436,Pathological cylinders_a,0.012178994082840237,0.0005071547716003282
5.0,0.01,1.0,0.5288732701824964,Slime_a,0.0,0.0005228905917043997
5.0,0.01,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.02,0.7598506530835872,0.5643443124479911,Leukocyte_a,0.003939281434295484,0.005863953943318667
5.0,0.02,0.7265623223361185,0.6471895174110344,Blood_a,0.026001998811357643,0.0023210540292415197
5.0,0.02,0.7687188684367798,0.586084617421046,Erythrocyte_a,0.012963291989625054,0.0005327298074941541
5.0,0.02,0.8662410542375024,0.4198335113758329,Leukocyte_a.1,0.00444418488304733,0.002437260039055476
5.0,0.02,0.13076923076923078,0.938052074380076,Squamous cells_a,0.019263642340565417,0.00047015401627352666
5.0,0.02,0.5152602270293425,0.9520053005292344,Hyaline cylinders_a,0.031625332641127754,0.00022502095359561958
5.0,0.02,0.9418870523415978,0.5990035931492476,Bacteria_a,0.003500587201845654,0.0009515575793163619
5.0,0.02,0.7956354774497619,0.5470251827902007,Crystals_a,0.008190411759507521,0.002388999575741015
5.0,0.02,0.0,0.9973540266814066,Ferment_a,0.0,2.7808688401005432e-05
5.0,0.02,0.44632055251250297,0.8619202443843836,Small cells_a,0.0035307923666275244,0.0011635618686790575
5.0,0.02,0.69,0.8429992317503443,Pathological cylinders_a,0.04175,0.004188505720239818
5.0,0.02,0.9494915254237288,0.8135158844685906,Slime_a,0.004433966931596925,0.0035176228607829148
5.0,0.02,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.03,0.6730078412173194,0.7774589326888285,Leukocyte_a,0.009728148996054248,0.005219664694339302
5.0,0.03,0.4797480714773948,0.7927653596937387,Blood_a,0.0069691835375549575,0.0016665804270316114
5.0,0.03,0.7188835424684481,0.7493539234015225,Erythrocyte_a,0.010933986433329813,0.0017333835330843026
5.0,0.03,0.8016455301002171,0.6068910003656487,Leukocyte_a.1,0.0051503069434164815,0.0038767017032654014
5.0,0.03,0.12870967741935485,0.9675207239233647,Squamous cells_a,0.03233807376575327,0.0017208655492231696
5.0,0.03,0.3533333333333333,0.9676957132026864,Hyaline cylinders_a,0.1686666666666667,0.0004920002903077472
5.0,0.03,0.8963657826206545,0.7405979142341085,Bacteria_a,0.005622035099781028,0.006112092801507766
5.0,0.03,0.7639366625322698,0.6518191520389458,Crystals_a,0.006377872072533047,0.002676254309602001
5.0,0.03,0.0,0.9975845410628018,Ferment_a,0.0,2.917220938645035e-05
5.0,0.03,0.4904292956924536,0.8982438079766212,Small cells_a,0.05535281198171875,0.0019278882595757808
5.0,0.03,0.5056711915535445,0.9184309399913972,Pathological cylinders_a,0.07366005792037199,0.0005627899933253634
5.0,0.03,0.8696296296296296,0.8530654481784412,Slime_a,0.018423525377229088,0.002130431155751334
5.0,0.03,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.04,0.5949143047049329,0.8100821214790995,Leukocyte_a,0.02458258035401779,0.0013025051727591913
5.0,0.04,0.3918729660200063,0.8585828253387952,Blood_a,0.008082069231653433,0.0004324098100920137
5.0,0.04,0.4713388472494658,0.7632871475442354,Erythrocyte_a,0.010125266819601618,0.001210584676482884
5.0,0.04,0.7437912049199304,0.7197974657944162,Leukocyte_a.1,0.008034872483484383,0.003412601884094005
5.0,0.04,0.03247311827956989,0.9902468370684,Squamous cells_a,0.003121979419586079,0.00010426909901070068
5.0,0.04,0.41206896551724137,0.9748098869208632,Hyaline cylinders_a,0.02189688201876073,0.0003347997181943368
5.0,0.04,0.8636252547215115,0.8490256803469001,Bacteria_a,0.01188798373290653,0.001857214901688361
5.0,0.04,0.6582467072996668,0.7510101853312061,Crystals_a,0.031524366779619686,0.0010101012728115863
5.0,0.04,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.04,0.2601282051282051,0.9567508323819258,Small cells_a,0.05636226166995398,0.0006679013898016916
5.0,0.04,0.3974358974358975,0.953256152865742,Pathological cylinders_a,0.08064184746877055,0.00013698779932747035
5.0,0.04,0.7806779661016948,0.9129293969041417,Slime_a,0.029399063168310518,0.0042316029077268755
5.0,0.04,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.05,0.5337767524494186,0.8816500165577938,Leukocyte_a,0.015340874249590006,0.0020192015544166987
5.0,0.05,0.4161590663920761,0.8757246764473384,Blood_a,0.0198913643969513,0.0012157648955333606
5.0,0.05,0.5844560573918371,0.8790892473203559,Erythrocyte_a,0.016710957035785776,0.0010314682915723136
5.0,0.05,0.7054761157376153,0.7627648614768505,Leukocyte_a.1,0.011641402067927844,0.0004889888296007431
5.0,0.05,0.0,0.9907052883910374,Squamous cells_a,0.0,0.0001626157845965374
5.0,0.05,0.2777011494252873,0.9764046222292982,Hyaline cylinders_a,0.06018536134231734,0.0005159439818951538
5.0,0.05,0.7934905201750121,0.8472150707427648,Bacteria_a,0.004724275385353118,0.0009709929052449596
5.0,0.05,0.5019015846538781,0.8026321232367192,Crystals_a,0.0009227087348993217,0.0007356937560071741
5.0,0.05,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.05,0.17026315789473684,0.9714495766983138,Small cells_a,0.014795360110803322,0.0005483120990801055
5.0,0.05,0.385,0.9669010377709628,Pathological cylinders_a,0.012375,0.00011646367456057417
5.0,0.05,0.7492592592592592,0.9336851349220772,Slime_a,0.004632373113854599,0.00033851916154765136
5.0,0.05,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.06,0.5471912022261416,0.8391228377802715,Leukocyte_a,0.023069048207321582,0.001620731903548401
5.0,0.06,0.5018057389744451,0.8921298974937735,Blood_a,0.003352967627743535,0.0006882503369345957
5.0,0.06,0.6165189776453482,0.8779589186024482,Erythrocyte_a,0.003354504185894761,0.0024517287539478805
5.0,0.06,0.6253566618311848,0.7844680746937853,Leukocyte_a.1,0.0007126967881396474,0.001860425806405521
5.0,0.06,0.0,0.9933946374582848,Squamous cells_a,0.0,0.00011353952383845845
5.0,0.06,0.12873563218390804,0.9821700243897304,Hyaline cylinders_a,0.03114017703791782,0.00021427288024428246
5.0,0.06,0.73676559032174,0.8733816654568132,Bacteria_a,0.005122459650446073,0.0019264121906992727
5.0,0.06,0.5980066725662887,0.8063837682785028,Crystals_a,0.02269616022473516,0.0023801118392642786
5.0,0.06,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.06,0.05,0.9690131736460191,Small cells_a,0.012500000000000002,0.0003569427673225709
5.0,0.06,0.4128205128205128,0.9689666592983096,Pathological cylinders_a,0.08527695595003287,0.00047116229652294434
5.0,0.06,0.6397802887633397,0.9156346469025348,Slime_a,0.004433072501358536,0.000335007553079352
5.0,0.06,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.07,0.4939456718392637,0.8835761584325376,Leukocyte_a,0.028590809108799086,0.00170362602666883
5.0,0.07,0.28301810181018106,0.9148336997075529,Blood_a,0.009462499115398091,0.0005124224396319895
5.0,0.07,0.4916557816557816,0.8939122512139879,Erythrocyte_a,0.00843676313902834,0.004703849998091867
5.0,0.07,0.6686997916710995,0.8701205820378688,Leukocyte_a.1,0.008944216691891983,0.002144908456660334
5.0,0.07,0.0,0.9951219512195122,Squamous cells_a,0.0,0.00011897679952409302
5.0,0.07,0.2114942528735632,0.9919754371034524,Hyaline cylinders_a,0.037561104505218657,5.455108346194834e-05
5.0,0.07,0.6369346971955021,0.890602668215395,Bacteria_a,0.011635502814094372,0.0040839110593088425
5.0,0.07,0.4824731524057658,0.8522110909767131,Crystals_a,0.002612326325194946,0.0028392165141056308
5.0,0.07,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.07,0.09834087481146304,0.9695923227967228,Small cells_a,0.01818872577456554,0.0008678074965804395
5.0,0.07,0.25,0.9859155488409712,Pathological cylinders_a,0.0625,0.00039517643735705217
5.0,0.07,0.4239799121155053,0.9554191030876114,Slime_a,0.01959756008415664,0.000657316082806866
5.0,0.07,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.08,0.39042783240151663,0.908206947236036,Leukocyte_a,0.016692597103815245,0.0017425616147533926
5.0,0.08,0.3194428152492669,0.9341758641799944,Blood_a,0.011716844657168816,0.0007146683447601171
5.0,0.08,0.63494652514373,0.922378298209922,Erythrocyte_a,0.02470786627436171,0.0008820347783372068
5.0,0.08,0.6075876313568667,0.8459725679068043,Leukocyte_a.1,0.012582027891402977,0.0013759232401136378
5.0,0.08,0.0,0.9902050197334766,Squamous cells_a,0.0,0.000105258397043386
5.0,0.08,0.2,0.9958773096821878,Hyaline cylinders_a,0.03333333333333333,7.315730448173269e-05
5.0,0.08,0.6164507167203623,0.8973189887921574,Bacteria_a,0.00915821105999378,0.00019925701049799008
5.0,0.08,0.3782346731984176,0.8764540387461945,Crystals_a,0.009389943930746212,0.0019056578151699487
5.0,0.08,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.08,0.10128205128205127,0.9812368547227828,Small cells_a,0.019238987508218282,0.00044751699272706485
5.0,0.08,0.19615384615384615,0.979603320414715,Pathological cylinders_a,0.012093195266272191,0.00020285474880704028
5.0,0.08,0.5012617702448211,0.937004954990201,Slime_a,0.03660618667120631,0.0010851808333349779
5.0,0.08,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.09,0.40242333314182216,0.8842589686788502,Leukocyte_a,0.014149522151605766,0.0025099141662382786
5.0,0.09,0.2668043790250297,0.9456515394935028,Blood_a,0.019770221421236776,0.00026960406423950315
5.0,0.09,0.5302416350919034,0.9291981439825692,Erythrocyte_a,0.03088151633317992,0.0006240332099938882
5.0,0.09,0.5672689078420602,0.8837635825150283,Leukocyte_a.1,0.033583823421698016,0.0019975573834758306
5.0,0.09,0.0,0.9951189586317598,Squamous cells_a,0.0,4.467130850840318e-05
5.0,0.09,0.1885057471264368,0.997058200862588,Hyaline cylinders_a,0.03016250495441934,2.756375577137948e-05
5.0,0.09,0.561574993633817,0.9132251162124658,Bacteria_a,0.018283989689701848,0.0007671756169856085
5.0,0.09,0.4160967472894079,0.9102454647287944,Crystals_a,0.020530432296582992,0.0008184149268908857
5.0,0.09,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.09,0.10405405405405406,0.9975369458128078,Small cells_a,0.02035244704163624,3.0333179645223328e-05
5.0,0.09,0.3740723981900452,0.9889010521194428,Pathological cylinders_a,0.04889429091337196,0.00013218952807542026
5.0,0.09,0.4094915254237289,0.9460449700809574,Slime_a,0.023784776086054456,0.001132874967219855
5.0,0.09,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.1,0.4569991308126902,0.94228317248497,Leukocyte_a,0.010982789260229431,0.0007972667106305213
5.0,0.1,0.3917259823696399,0.9488740202680624,Blood_a,0.02436406128240819,0.0003785488383620338
5.0,0.1,0.486683109291805,0.9451615978044209,Erythrocyte_a,0.007435111449953184,0.0003115950341659002
5.0,0.1,0.4626422155688623,0.8893229021270992,Leukocyte_a.1,0.018066690698061744,0.001293902360206449
5.0,0.1,0.0,0.999756394640682,Squamous cells_a,0.0,2.9671785544204275e-07
5.0,0.1,0.17011494252873566,0.989709460211296,Hyaline cylinders_a,0.02638393446954684,0.00028888828982684785
5.0,0.1,0.5500171616298645,0.9139056463360558,Bacteria_a,0.01710454710218189,0.0026113088459893442
5.0,0.1,0.2927212874979206,0.9075569015970628,Crystals_a,0.007007342640634457,0.0015856895768498404
5.0,0.1,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.1,0.110105580693816,0.9916259955331534,Small cells_a,0.022908803851044997,3.1993981419871915e-05
5.0,0.1,0.2159653092006033,0.9817690393361422,Pathological cylinders_a,0.03277615232193353,0.00013988504975809244
5.0,0.1,0.18966634687133568,0.9639678932490312,Slime_a,0.016873642291667226,0.00021915904414071544
5.0,0.1,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.11,0.4035775125748645,0.9316110050940912,Leukocyte_a,0.008922682350281373,8.03112389668322e-05
5.0,0.11,0.3794251953497237,0.9584547466594566,Blood_a,0.030075637136292386,0.0007825699843359391
5.0,0.11,0.4673836391502678,0.9302369933402268,Erythrocyte_a,0.007099281124469222,0.00033245129962548365
5.0,0.11,0.5060760738094306,0.8951514124716792,Leukocyte_a.1,0.015653148004868812,0.002632234095314374
5.0,0.11,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.11,0.1380952380952381,0.987766075893371,Hyaline cylinders_a,0.03582766439909297,0.00044944578752236864
5.0,0.11,0.6441717724524049,0.9214912310001396,Bacteria_a,0.014226945876189206,0.0008670589438959639
5.0,0.11,0.29818415931404824,0.8945580958703347,Crystals_a,0.0021648609628198453,0.004251712438747536
5.0,0.11,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.11,0.1,0.9923051958295096,Small cells_a,0.01875,9.277683486310704e-05
5.0,0.11,0.145,0.9867053197838862,Pathological cylinders_a,0.045749999999999985,8.022673928170306e-05
5.0,0.11,0.3388888888888889,0.9724303515882038,Slime_a,0.018950617283950616,0.0006931337705321492
5.0,0.11,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.12,0.3184895941847813,0.9437216136376672,Leukocyte_a,0.021534088663355055,8.388742691989866e-05
5.0,0.12,0.3083490675220555,0.9452784514624244,Blood_a,0.012859431906342951,0.0010125337815917773
5.0,0.12,0.2312427022518765,0.9416638550101692,Erythrocyte_a,0.028786059553380938,0.00047238200908529933
5.0,0.12,0.5579142098326806,0.8877198620243405,Leukocyte_a.1,0.00781350111453498,0.0032338349092324533
5.0,0.12,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.12,0.20229885057471267,0.9975579975579976,Hyaline cylinders_a,0.03412604042806183,2.9816879633729243e-05
5.0,0.12,0.657481428670301,0.8973775775063935,Bacteria_a,0.049134805843076126,0.00097850159345894
5.0,0.12,0.21966240827770828,0.9346254797433982,Crystals_a,0.005032861334126485,0.0011613703973268538
5.0,0.12,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.12,0.0,0.9938574938574938,Small cells_a,0.0,0.00017054132533248027
5.0,0.12,0.19997326203208554,0.9802348498565036,Pathological cylinders_a,0.047891046355343296,0.00013414680516220291
5.0,0.12,0.3040677966101695,0.9738465494856112,Slime_a,0.02150438092502155,0.000980205229763291
5.0,0.12,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.13,0.3569374050222414,0.9317515816097848,Leukocyte_a,0.016140216361618408,0.0008235836879895022
5.0,0.13,0.20966740918197227,0.9602509019943836,Blood_a,0.0075063956046376844,3.8002981325436404e-05
5.0,0.13,0.3594404858456978,0.9175844679831722,Erythrocyte_a,0.014384620224924063,0.000388976009061669
5.0,0.13,0.474517706441753,0.90993909634682,Leukocyte_a.1,0.009909357627598071,6.127135783924011e-05
5.0,0.13,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.13,0.06666666666666668,0.994625799037564,Hyaline cylinders_a,0.022222222222222227,0.00011448367940851836
5.0,0.13,0.5450554797179678,0.9267707003311668,Bacteria_a,0.014515664373354978,0.0003959583252390221
5.0,0.13,0.1599763584647778,0.9400373956832024,Crystals_a,0.009726627394568624,0.0013859012315896614
5.0,0.13,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.13,0.02852941176470588,0.9925489535929772,Small cells_a,0.0025990484429065748,9.603045174598177e-05
5.0,0.13,0.31153846153846154,0.9935604884213634,Pathological cylinders_a,0.037035872781065085,8.433947726216007e-05
5.0,0.13,0.2792404268675455,0.976440599167927,Slime_a,0.02946484403477392,0.00022916741517869628
5.0,0.13,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.14,0.29150040720329856,0.9442697894441504,Leukocyte_a,0.011366187321119192,0.0017453361234936653
5.0,0.14,0.21162254120148855,0.9802646783922244,Blood_a,0.042569144060996655,8.037751122808865e-05
5.0,0.14,0.4947535325774201,0.9351204470156648,Erythrocyte_a,0.004853567788963164,0.0014305430630535028
5.0,0.14,0.4342932733476438,0.8838772303933757,Leukocyte_a.1,0.01054591914741798,0.0005476465760633209
5.0,0.14,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.14,0.0,0.9975520195838432,Hyaline cylinders_a,0.0,2.9963040589433186e-05
5.0,0.14,0.5321046323788099,0.9490825632632304,Bacteria_a,0.015570613280240815,0.0011742275719168155
5.0,0.14,0.12934579439252336,0.9417238499739736,Crystals_a,0.012401576087701907,0.0008571135819738638
5.0,0.14,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.14,0.005128205128205128,0.9876785802622852,Small cells_a,0.00013149243918474687,0.0002286249027614501
5.0,0.14,0.30243589743589744,0.99455808157084,Pathological cylinders_a,0.03265787310979618,4.092670874048323e-05
5.0,0.14,0.22962962962962966,0.9750860473170674,Slime_a,0.022908093278463645,0.0005359497222530543
5.0,0.14,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.15,0.3426160316634029,0.9346512661305338,Leukocyte_a,0.01805710388222004,0.0005811241434684883
5.0,0.15,0.2475121427036321,0.9698406942041644,Blood_a,0.024190298039173302,0.0003889970146935755
5.0,0.15,0.4283448355187486,0.9350419899025072,Erythrocyte_a,0.00939106766264426,0.0010402723092325318
5.0,0.15,0.4363245370308608,0.9038531979063038,Leukocyte_a.1,0.01881478637790836,0.0006475627878166557
5.0,0.15,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.15,0.08333333333333334,0.9975490196078431,Hyaline cylinders_a,0.03472222222222223,3.0036524413686828e-05
5.0,0.15,0.5905203584797776,0.9388009083906654,Bacteria_a,0.006001371481594672,0.0009237168185516187
5.0,0.15,0.1821909893649024,0.9548707407150504,Crystals_a,0.01950386818627188,0.0003440633333125075
5.0,0.15,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.15,0.1,0.9943384805400612,Small cells_a,0.01875,3.749497111133044e-05
5.0,0.15,0.21274509803921568,0.9882093061086354,Pathological cylinders_a,0.02527123159276473,0.00022695756683270796
5.0,0.15,0.28296296296296297,0.9735904659428908,Slime_a,0.02109636488340192,0.00046204019134605195
5.0,0.15,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.16,0.3555574721263937,0.9368871158778596,Leukocyte_a,0.008560800766021396,0.0002375465612548292
5.0,0.16,0.14986640599543827,0.962229682896988,Blood_a,0.009918901010440758,0.0010200436831377566
5.0,0.16,0.5154994994359502,0.9240229158001216,Erythrocyte_a,0.00930901407285616,0.0004643830617600701
5.0,0.16,0.4695709556217456,0.9135192423463244,Leukocyte_a.1,0.01300773375533418,0.000181378727460288
5.0,0.16,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.16,0.013793103448275862,0.9951307698006964,Hyaline cylinders_a,0.0009512485136741975,4.4456475030832374e-05
5.0,0.16,0.4369892377379008,0.9513947764780509,Bacteria_a,0.004783893403478797,0.00033291298160316945
5.0,0.16,0.10744353233716997,0.9635781410528677,Crystals_a,0.003108895036295638,0.0003040369740540081
5.0,0.16,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.16,0.09117647058823528,0.9746913209668449,Small cells_a,0.015830449826989616,0.0006958591418882869
5.0,0.16,0.2058823529411765,0.9957898805728524,Pathological cylinders_a,0.040981833910034605,2.269826550231945e-05
5.0,0.16,0.2759119496855346,0.9677223312057638,Slime_a,0.0066761792513872495,0.0014654595769181046
5.0,0.16,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.17,0.27854767808905395,0.9425501921180404,Leukocyte_a,0.023514262910024158,0.00016544643460045
5.0,0.17,0.16772448772570497,0.9711080217319852,Blood_a,0.019941382028538245,0.00030677728817848633
5.0,0.17,0.30875729774812344,0.9381897415670392,Erythrocyte_a,0.01044357926851748,0.0009895596789463964
5.0,0.17,0.4363367364678527,0.9323229025275364,Leukocyte_a.1,0.01194262717791993,0.00039501909328518506
5.0,0.17,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.17,0.13333333333333333,1.0,Hyaline cylinders_a,0.03333333333333333,0.0
5.0,0.17,0.410234611389604,0.961312523501242,Bacteria_a,0.010942445060425134,0.000351246365368662
5.0,0.17,0.1717507307869827,0.9560939654101556,Crystals_a,0.0076393955543182955,0.0005891282862897402
5.0,0.17,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.17,0.005128205128205128,0.9916256157635468,Small cells_a,0.00013149243918474687,0.00032562668349146983
5.0,0.17,0.1935897435897436,0.998282208588957,Pathological cylinders_a,0.04142833662064431,1.4754036659264386e-05
5.0,0.17,0.07389830508474575,0.9799565873089688,Slime_a,0.007577867151840147,0.0004996497658008708
5.0,0.17,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.18,0.21947398704400425,0.947091561845055,Leukocyte_a,0.002367591983453091,0.0002331492754443025
5.0,0.18,0.13625362536253624,0.9802558652861532,Blood_a,0.008032039327545116,0.0002944903902817841
5.0,0.18,0.25638110318541263,0.9470687575660944,Erythrocyte_a,0.009318074611895212,0.0010259297122586666
5.0,0.18,0.5168559266529841,0.9272344946836631,Leukocyte_a.1,0.01790644961966104,0.001902430122582597
5.0,0.18,0.0,1.0,Squamous cells_a,0.0,0.0
5.0,0.18,0.08333333333333334,0.9977859778597786,Hyaline cylinders_a,0.03472222222222223,2.4509470186952614e-05
5.0,0.18,0.3891455395046656,0.9604632137372472,Bacteria_a,0.006264138168999288,0.0005659939127258371
5.0,0.18,0.06709529746729442,0.9750750252443308,Crystals_a,0.0020145844166602547,0.0002073289256940103
5.0,0.18,0.0,1.0,Ferment_a,0.0,0.0
5.0,0.18,0.021052631578947368,0.9963084185585456,Small cells_a,0.00221606648199446,3.0361734646416583e-05
5.0,0.18,0.26882352941176474,0.9972814322032608,Pathological cylinders_a,0.031918685121107265,1.5640505803230635e-05
5.0,0.18,0.12876961707470186,0.9740448257835354,Slime_a,0.005415860113041638,0.0004697391821693454
5.0,0.18,0.0,0.0,Spermatozoon_a,0.0,0.0
5.0,0.19,0.27859616801768605,0.9470203321552224,Leukocyte_a,0.00707123385653846,0.0012287627309836096
